Harga,title,Kecamatan,Kota,lat,long,Tipe Properti,K. Tidur,K. Mandi,Luas Tanah,Luas Bangunan,Carport,Listrik,K. Tidur Pembantu,K. Mandi Pembantu,Lantai,Kondisi,Garasi,furnishing,TahunRumah,kategori_harga
13000000000.0,"Rumah Bagus Sekali Unfurnished SHM di Jl. Brigjen H Saptadji, Cilendek Barat, Bogor",Cilendek Barat, Bogor,-6.5700495,106.766599,rumah,4.0,4.0,1000.0,276.0,1.0,2200.0,1.0,0.0,1.0,bagus,2.0,unfurnished,4.0,harga sangat tinggi
2040000000.0,Rumah Asri Nego Harga All In Kpr di Kaki Gunung Salak Dekat Tamansari,Tamansari, Bogor,-6.6655435,106.748246,rumah,4.0,3.0,180.0,120.0,0.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,harga tinggi
275000000.0,Rumah bebas banjir bogor minimalis termewah,Tamansari, Bogor,-6.6655435,106.748246,rumah,2.0,1.0,60.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
275000000.0,Rumah cantik cluster,Tamansari, Bogor,-6.6655435,106.748246,rumah,2.0,1.0,60.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
1680000000.0,Rumah Luas Strategis Dekat Kota Wisata di Cibubur Country Harga All In Kpr,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,200.0,90.0,0.0,2200.0,1.0,0.0,1.0,bagus,1.0,unfurnished,2.0,harga tinggi
5000000000.0,Cepat Rumah 2 Lantai Semi Furnished di Cluster Kota Wisata Yang Nyaman Dan Aman,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,4.0,330.0,525.0,3.0,5500.0,1.0,1.0,2.0,sudah renovasi,1.0,semi furnished,4.0,harga sangat tinggi
1500000000.0,Rumah Siap Huni 2 Lantai Semi Furnished Cluster Kota Wisata Yang Nyaman Dan Aman,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,128.0,99.0,2.0,4400.0,0.0,0.0,2.0,bagus,0.0,semi furnished,2.0,harga tinggi
1450000000.0,Rumah Bagus 2 Lantai Dalam Cluster Dekat Taman,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,120.0,90.0,0.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
2650000000.0,Rumah 2 Lantai Di Kota Wisata,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,200.0,240.0,1.0,4400.0,1.0,1.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1350000000.0,Rumah siap huni di bogor kota SHM,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,94.0,96.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,harga rendah
3500000000.0,Rumah Bagus 2 Lantai Rapi Siap Huni Harga Nego,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,3.0,300.0,350.0,0.0,2200.0,1.0,1.0,2.0,sudah renovasi,0.0,unfurnished,2.0,harga tinggi
1250000000.0,Rumah 2 Lantai Bagus Dalam Cluster Harga Nego,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,105.0,110.0,0.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
1600000000.0,Rumah 2 Lantai Siap Huni Harga Murah Di Kota Wisata Cibubur,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,3.0,144.0,170.0,2.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1450000000.0,Rumah Scandinavian Bagus Bangunan Luas Dalam Cluster,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,105.0,140.0,0.0,2200.0,1.0,0.0,2.0,sudah renovasi,0.0,unfurnished,0.0,harga rendah
10000000000.0,Hunian Cozy Hook Dan Depan Taman di Lokasi Idaman Kota Wisata,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,5.0,4.0,577.0,600.0,2.0,4400.0,1.0,1.0,2.0,bagus,2.0,semi furnished,4.0,harga sangat tinggi
3800000000.0,Rumah Bagus Asri Luas 2 Lantai Dalam Cluster Harga Nego,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,5.0,3.0,220.0,300.0,0.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,4.0,harga sangat tinggi
3800000000.0,Rumah Bagus 2 Lantai Asri Dalam Cluster Harga Nego,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,5.0,3.0,220.0,300.0,0.0,4400.0,1.0,1.0,2.0,bagus,0.0,semi furnished,4.0,harga sangat tinggi
3500000000.0,Rumah Mewah Green Belt Kota Wisata Cibubur di JUAL Cepat,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,3.0,375.0,400.0,4.0,4400.0,1.0,1.0,2.0,sudah renovasi,2.0,unfurnished,2.0,harga tinggi
1450000000.0,Rumah Scandinavian di Kota Wisata,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,105.0,140.0,2.0,2200.0,0.0,0.0,2.0,sudah renovasi,0.0,unfurnished,22.0,harga rendah
1030000000.0,Rumah Minimalis Cantik di Kota Wisata,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,2.0,1.0,105.0,70.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
1200000000.0,Rumah Mungil Cantik di Kota Wisata,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,2.0,105.0,120.0,1.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
2950000000.0,Rumah Bagus di Kota Wisata,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,4.0,200.0,200.0,1.0,3300.0,1.0,1.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
2650000000.0,Rumah Cantik di Cluster Terdepan Kota Wisata,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,3.0,160.0,232.0,2.0,4400.0,1.0,1.0,2.0,bagus,1.0,semi furnished,2.0,harga tinggi
1700000000.0,Rumah Siap Huni Baring di Kota Wisata Cibubur,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,2.0,144.0,220.0,2.0,2200.0,1.0,1.0,2.0,sudah renovasi,0.0,unfurnished,22.0,harga tinggi
1700000000.0,Rumah Siap Huni Baring di Kota Wisata Cibubur,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,2.0,144.0,220.0,2.0,2200.0,1.0,1.0,2.0,sudah renovasi,0.0,unfurnished,22.0,harga tinggi
1200000000.0,Rumah Mungil Siap Huni 2 Lantai di Kota Wisata Cibubur,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,3.0,3.0,105.0,120.0,1.0,1300.0,0.0,0.0,2.0,sudah renovasi,0.0,unfurnished,22.0,harga rendah
700000000.0,Ada Cluster berkualitas harga terjangkau Bonus Motor,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,2.0,1.0,90.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
699000000.0,Cluster Mewah harga murah strategis bonus Honda Scoopy,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,2.0,1.0,90.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
4100000000.0,Atherton Kota Wisata Rumah Cluster Premium Kota Wisata Cibubur,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,4.0,180.0,237.0,2.0,4400.0,1.0,1.0,3.0,baru,0.0,unfurnished,1.0,harga sangat tinggi
7600000000.0,"Brand New Cluster Atherton Type 381, Kota Wisata Cibubur",Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,4.0,300.0,381.0,2.0,4400.0,1.0,1.0,3.0,baru,2.0,unfurnished,0.0,harga sangat tinggi
8300000000.000001,"Brand New Cluster Atherton Type 381, Kota Wisata Cibubur",Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,4.0,315.0,381.0,2.0,4400.0,1.0,1.0,3.0,baru,2.0,unfurnished,0.0,harga sangat tinggi
6300000000.0,"Cluster Atherton Type 333, Kota Wisata Cibubur",Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,4.0,240.0,333.0,2.0,4400.0,1.0,1.0,3.0,baru,1.0,unfurnished,0.0,harga sangat tinggi
1150000000.0,Rumah kota wisata cibubur murah deket tol siap huni,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,2.0,1.0,105.0,45.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,12.0,harga rendah
4600000000.0,Rumah Kotawisata Cluster Baru Termewah Free DP,Kota Wisata, Bogor,-6.381012,106.9620255,rumah,4.0,3.0,180.0,237.0,2.0,2200.0,1.0,1.0,3.0,baru,0.0,unfurnished,0.0,harga sangat tinggi
900000000.0,Rumah Strategis Bebas Banjir Dekat Gunung Sindur Harga All In Siap Kpr,Bojongsari, Bogor,-6.399214,106.7410278,rumah,3.0,1.0,81.0,81.0,0.0,1300.0,1.0,0.0,1.0,bagus,1.0,unfurnished,0.0,harga rendah
1350000000.0,Rumah siap huni harga murah di kota bogor,Bojongsari, Bogor,-6.399214,106.7410278,rumah,3.0,2.0,94.0,96.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,harga rendah
900000000.0,Rumah Cantik Bergaya Jepang di Cluster Siap Huni & Bebas Banjir,Bojongsari, Bogor,-6.399214,106.7410278,rumah,3.0,2.0,70.0,90.0,1.0,2200.0,0.0,0.0,2.0,bagus sekali,0.0,unfurnished,0.0,harga rendah
1440000000.0,Rumah Strategis Dekat Dramaga di Bogor Raya Permai Siap Kpr Harga All In,Curug, Bogor,-6.544858,106.7683245,rumah,4.0,3.0,126.0,180.0,1.0,1300.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
1440000000.0,Rumah Strategis Dekat Sukaraja di Bogor Raya Permai Siap Kpr Harga All In,Curug, Bogor,-6.544858,106.7683245,rumah,4.0,3.0,126.0,180.0,1.0,1300.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
755000000.0,Rumah Murah 2 Lantai Hunian Elegan Eksekutif Lokasi Strategis,Curug, Bogor,-6.544858,106.7683245,rumah,3.0,2.0,78.0,60.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
785000000.0,Rumah Elegan 2 Lantai SHM Lokasi Strategis Bebas Banjir,Curug, Bogor,-6.544858,106.7683245,rumah,3.0,2.0,85.0,60.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
685000000.0,Rumah Mewah 2 Lantai SHM Lokasi Strategis Bebas Banjir,Curug, Bogor,-6.544858,106.7683245,rumah,3.0,2.0,64.0,60.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
830000000.0,"Rumah Murah Siap Huni Kiara Dekat Semplak, Yasmin Lingkar Bogor",Curug, Bogor,-6.544858,106.7683245,rumah,3.0,2.0,112.0,75.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,semi furnished,8.0,harga rendah
830000000.0,"Rumah Murah Siap Huni Kiara Dekat Semplak, Yasmin Lingkar Bogor",Curug, Bogor,-6.544858,106.7683245,rumah,3.0,2.0,112.0,75.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,semi furnished,8.0,harga rendah
725000000.0,Rumah Strategis Bebas Banjir Di Mutiara Sentul Harga All In Siap Kpr,Babakan Madang, Bogor,-6.5721445,106.907121,rumah,2.0,1.0,84.0,36.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
1620000000.0,Rumah Cantik Dekat Cilebut Di Perum Bojong Depok Baru Harga All In Kpr,Bojong, Bogor,-6.4769375,106.7880935,rumah,5.0,2.0,104.0,180.0,1.0,2200.0,1.0,0.0,3.0,bagus,0.0,unfurnished,2.0,harga tinggi
400000000.0,Rumah minimalis dekat sts Bojong gede,Bojong, Bogor,-6.4769375,106.7880935,rumah,2.0,1.0,72.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
280000000.0,Rumah Cantik di Pabuaran Harga Nego,Bojong, Bogor,-6.4769375,106.7880935,rumah,2.0,1.0,50.0,40.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
495000000.0,Jual Cepat Desain Unik Minimalis 2 Kt Bojong Klapanunggal Bogor,Bojong, Bogor,-6.4769375,106.7880935,rumah,2.0,1.0,96.0,50.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
780000000.0,Rumah Siap Huni di Perumahan Cimahpar Residence Bisa Kpr Harga All In,Cimahpar, Bogor,-6.5850174,106.8298865,rumah,2.0,1.0,105.0,55.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
780000000.0,Rumah Strategis Bebas Banjir Dekat Sentul City di Cimahpar Residence Harga All In Kpr,Cimahpar, Bogor,-6.5850174,106.8298865,rumah,2.0,1.0,105.0,55.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
2600000000.0,Rumah Siap Huni Perumahan Tasmania Tanah Baru SHM Bebas Banjir,Tanah Baru, Bogor,-6.5768245,106.820994,rumah,4.0,4.0,350.0,370.0,4.0,2200.0,1.0,0.0,2.0,bagus,4.0,unfurnished,2.0,harga tinggi
1650000000.0,"Rumah SHM ,nusa Indah Residen, Tanah Hook",Tanah Baru, Bogor,-6.5768245,106.820994,rumah,3.0,1.0,154.0,100.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,12.0,harga tinggi
1350000000.0,Rumah 2 lantai siap huni kota bogor SHM,Tanah Baru, Bogor,-6.5768245,106.820994,rumah,3.0,2.0,94.0,96.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,harga rendah
975000000.0,"Rumah 2 Lantai di Jln. Pangeran Sogiri, Dekat Pusat Kota Bogor.",Tanah Baru, Bogor,-6.5768245,106.820994,rumah,3.0,2.0,148.0,140.0,1.0,2200.0,0.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
975000000.0,"3 Bedrooms Rumah Bogor Utara, Bogor, Jawa Barat",Tanah Baru, Bogor,-6.5768245,106.820994,rumah,3.0,2.0,148.0,140.0,2.0,2200.0,0.0,0.0,2.0,sudah renovasi,0.0,unfurnished,0.0,harga rendah
992000000.0,Di jual rumah di permu kayu manis Residence Bogor,Tanah Baru, Bogor,-6.5768245,106.820994,rumah,2.0,2.0,75.0,84.0,0.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
2040000000.0,Rumah Asri Siap Huni Harga All In Kpr di Bogor Nirwana Residence Bisa Nego,Bogor Nirwana Residence, Bogor,-6.6404231,106.786023,rumah,4.0,3.0,180.0,120.0,0.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,harga tinggi
2040000000.0,Rumah Asri Bisa Nego Harga All In Kpr di Bogor Nirwana Residence,Bogor Nirwana Residence, Bogor,-6.6404231,106.786023,rumah,4.0,3.0,180.0,120.0,2.0,2200.0,0.0,0.0,2.0,bagus,2.0,unfurnished,2.0,harga tinggi
1000000000.0,Rumah Vila Nyaman sejuk di BNR Posisi hoek,Bogor Nirwana Residence, Bogor,-6.6404231,106.786023,rumah,2.0,2.0,210.0,67.0,1.0,1300.0,0.0,0.0,1.0,bagus sekali,0.0,unfurnished,3.0,harga rendah
2650000000.0,Rumah Hoek View Gunung Nyaman BNR Bogor,Bogor Nirwana Residence, Bogor,-6.6404231,106.786023,rumah,3.0,3.0,347.0,303.0,1.0,10000.0,1.0,1.0,2.0,bagus sekali,2.0,semi furnished,7.0,harga tinggi
3900000000.0,Rumah 2 Lantai SHM di Cluster Tirta Bogor Nirwana Residence,Bogor Nirwana Residence, Bogor,-6.6404231,106.786023,rumah,4.0,4.0,508.0,278.0,2.0,5500.0,1.0,1.0,2.0,bagus,0.0,unfurnished,4.0,harga sangat tinggi
2040000000.0,Rumah Siap Kpr Strategis Dekat Gerbang Tol Ciawi Harga All In,Tegallega, Bogor,-6.597951,106.810346,rumah,3.0,3.0,128.0,200.0,1.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
798000000.0,Rumah Ready Stok  Free DP 10 % Di Milennium City,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,2.0,60.0,61.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,2.0,harga sangat rendah
590000000.0,Cluster Dalton 2 Lantai di Millenium City,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,2.0,60.0,40.0,2.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
749000000.0,de'LORA @Parung Panjang ✅ LOKASI Strategis,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,3.0,1.0,72.0,48.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
674000000.0,de'LORA @Parung Panjang ✅ LOKASI Strategis,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,72.0,39.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
516000000.0,"de'LORA @Parung Panjang, Hunian Nyaman Nuansa Resortssn ✅ Lokasi strategi",Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,60.0,27.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
516000000.0,Rumah baru tanpa DP dekat stasiun parung panjang BSD Rumah di Dago kabasiran,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,60.0,27.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,-2.0,harga sangat rendah
655000000.0,"Rumah 2 lantai harga murah di pamulang, langsung pesan unitnya!",Parung Panjang, Bogor,-6.3731789,106.55458,rumah,3.0,2.0,64.0,60.0,1.0,1300.0,0.0,0.0,2.0,baru,2.0,semi furnished,0.0,harga sangat rendah
782000000.0,Miliki hunian asri di cluster Alton millenium city,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,2.0,60.0,61.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
460000000.0,Cluster Mora @De Lora Residence,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,27.0,60.0,0.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
800000000.0,"Rumah Mewah Millenium City, Dekat Dengan Stasiun Parung Panjang",Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,2.0,60.0,61.0,2.0,2200.0,0.0,0.0,1.0,baru,2.0,unfurnished,0.0,harga rendah
475000000.0,Rumah Siap Huni Masih Baru SHM di The River Parung Panjang,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,72.0,36.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,semi furnished,0.0,harga sangat rendah
450000000.0,di Sentraland Paradise cluster Maldives blok C3/17 Rumah Bagus Selatan Lainnya,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,72.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,4.0,harga sangat rendah
400000000.0,"Rumah Baru Siap Huni di Jl. Kabasiran, Parung Panjang",Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,2.0,120.0,90.0,1.0,1300.0,0.0,0.0,1.0,bagus sekali,0.0,unfurnished,2.0,harga sangat rendah
470000000.0,"Rumah Siap Huni Lebih Minimalis Dan Lebih Modern, Dp 10 Juta Langsung Akad",Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,147.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
470000000.0,Ready Stock Cluster Minimalis Selangkah Ke Pusat Kota Bogor Dp 10 Jt All In,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,147.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
168000000.0,Rumah Subsidi Dekat Stasiun KRL Tenjo dan Dekat dengan tol,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,1.0,1.0,66.0,24.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
400000000.0,Rumah Modern Murah 1 Lantai Siap Huni Dp 5jt,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
400000000.0,Rumah Murah 2 Lantai Siap Huni Dp Cuma 5jt,Parung Panjang, Bogor,-6.3731789,106.55458,rumah,2.0,1.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
500000000.0,Rumah 2 Lantai Exclusive Fasilitas Smart Home Bonus Kanopi Cantik,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,2.0,60.0,48.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,harga sangat rendah
1350000000.0,Rumah 2 lantai asri siap huni di bogor kota SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,3.0,2.0,94.0,96.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,semi furnished,1.0,harga rendah
619000000.0,Rumah Minimalis Modern Termurah Ready Stock Dalam Cluster Cikeas Residence,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,90.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,1.0,harga sangat rendah
551000000.0,Rumah 2 kamar termurah model Scandinavian,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,furnished,0.0,harga sangat rendah
551000000.0,Rumah model Scandinavian termurah di dekat tol cimanggis,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
551000000.0,Rumah Scandinavian style cicilan murah di Cikeas residence,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
875000000.0,Rumah Mewah Minimalis Lebar 7 Meter di Cikeas,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,105.0,56.0,0.0,1300.0,0.0,0.0,1.0,baru,0.0,semi furnished,1.0,harga rendah
908000000.0,Rumah Taman Posisi Hook Dalam Cluster di Cikeas Residence Dekat Toll dan LRT Cimanggis Depok,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,125.0,48.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,semi furnished,2.0,harga rendah
651000000.0,RUMAH SIAP HUNI DEKAT STASIUN LRT LOKASI DI CIKEAS,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
651000000.0,RUMAH MEWAH HARGA TERMURAH DI CIKEAS SERTIFIKAT SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
651000000.0,CLUSTER SIAP HUNI DI CIKEAS CICILAN 2 JUTAAN SERTIFIKAT SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
651000000.0,RUMAH SIAP HUNI TERMURAH DI CIKEAS SERTIFIKAT SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
651000000.0,RUMAH STRATEGIS SIAP HUNI DI CIKEAS SERTIFIKAT SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,84.0,45.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
1070000000.0,Rumah 2 Lantai Termurah Promo Khusus September Ceria di Cikeas,Cikeas, Bogor,-6.4014935,106.9279365,rumah,3.0,3.0,84.0,95.0,1.0,2200.0,1.0,1.0,1.0,baru,1.0,semi furnished,2.0,harga rendah
535000000.0,RUMAH STRATEGIS SIAP HUNI DI CIKEAS SERTIFIKAT SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
535000000.0,RUMAH DIJUAL SIAP HUNI DI CIKEAS SERTIFIKAT SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
535000000.0,RUMAH DI JAMIN TIDAK BANJIR LOKASI DI CIKEAS SERTIFIKAT SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
551000000.0,Rumah SHM Baru free biaya KPR,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
551000000.0,Rumah Baru sudah SHM free biaya KPR,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
551000000.0,Rumah type baru model Scandinavian,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,70.0,36.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
661000000.0,Rumah murah promo di akhir Agustus,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,84.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
1160000000.0,Rumah 2 lantai siap huni sudah SHM,Cikeas, Bogor,-6.4014935,106.9279365,rumah,3.0,3.0,84.0,95.0,1.0,2200.0,1.0,1.0,1.0,baru,0.0,unfurnished,0.0,harga rendah
921000000.0,Rumah Minimalis Siap Huni Dalam Cluster Posisi Hook Dekat Toll dan LRT Cimanggis,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,125.0,48.0,1.0,1300.0,0.0,0.0,1.0,baru,2.0,unfurnished,2.0,harga rendah
500000000.0,Rumah Murah Siap Huni di Cikeas Bogor,Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,72.0,36.0,1.0,1300.0,1.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
650000000.0,"Cibubur country, rumah unt milenial..siap huni",Cikeas, Bogor,-6.4014935,106.9279365,rumah,2.0,1.0,90.0,51.0,2.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,12.0,harga sangat rendah
